region,year,parameter,lower,value,upper
world,2005,hiv_related_indirect_mmr,5.59994607574662e-05,5.59994607574662e-05,5.59994607574662e-05
world,2005,hiv_related_indirect_maternal_deaths,7582.60698386471,7582.60698386471,7582.60698386471
world,2005,hiv_related_indirect_percentage,1.92079612487755,1.92079612487755,1.92079612487755
world,2005,lifetime_risk,0.0069910854236134,0.0073721290662168,0.0078036865777605
world,2005,lifetime_risk_1_in,143.0,136.0,128.0
world,2006,mmr,266.568426579489,280.585493496635,296.600789436211
world,2006,pm,0.103227063580839,0.108655090734841,0.11485692038674
world,2006,maternal_deaths_summation_of_country_estimates,377343.351591039,377343.351591039,377343.351591039
world,2006,births,136517000.0,136517000.0,136517000.0
world,2006,hiv_related_indirect_mmr,5.27906680564968e-05,5.27906680564968e-05,5.27906680564968e-05
world,2006,hiv_related_indirect_maternal_deaths,7206.82363106877,7206.82363106877,7206.82363106877
world,2006,hiv_related_indirect_percentage,1.90988488353691,1.90988488353691,1.90988488353691
world,2006,lifetime_risk,0.0065202120675929,0.0068528943842904,0.0072245738824149
world,2006,lifetime_risk_1_in,153.0,146.0,138.0
world,2007,mmr,261.231464730938,274.844567413866,290.17958755524
world,2007,pm,0.10319997739862,0.108577859005073,0.114635987315256
world,2007,maternal_deaths_summation_of_country_estimates,374362.30493742,374362.30493742,374362.30493742
world,2007,births,138159000.0,138159000.0,138159000.0
world,2007,hiv_related_indirect_mmr,4.80878369326402e-05,4.80878369326402e-05,4.80878369326402e-05
world,2007,hiv_related_indirect_maternal_deaths,6643.76746277664,6643.76746277664,6643.76746277664
world,2007,hiv_related_indirect_percentage,1.77468921821262,1.77468921821262,1.77468921821262
world,2007,lifetime_risk,0.0064078772626389,0.0067313336934258,0.00708785246225
world,2007,lifetime_risk_1_in,156.0,149.0,141.0
world,2008,mmr,256.167832835402,269.74453026075,284.652737219322
world,2008,pm,0.102569371544443,0.108005469071418,0.11397470182664
world,2008,maternal_deaths_summation_of_country_estimates,371119.156571918,371119.156571918,371119.156571918
world,2008,births,139771000.0,139771000.0,139771000.0
world,2008,hiv_related_indirect_mmr,4.34588455424073e-05,4.34588455424073e-05,4.34588455424073e-05
world,2008,hiv_related_indirect_maternal_deaths,6074.28630030781,6074.28630030781,6074.28630030781
world,2008,hiv_related_indirect_percentage,1.63674824991975,1.63674824991975,1.63674824991975
world,2008,lifetime_risk,0.0062815039653246,0.0066063182048025,0.0069541372114471
world,2008,lifetime_risk_1_in,159.0,151.0,144.0
world,2009,mmr,249.20454413679,262.657240224004,277.874184248535
world,2009,pm,0.102571198481963,0.108108253053977,0.114371462223118
world,2009,maternal_deaths_summation_of_country_estimates,363948.422459212,363948.422459212,363948.422459212
world,2009,births,140826000.0,140826000.0,140826000.0
world,2009,hiv_related_indirect_mmr,3.84892246209523e-05,3.84892246209523e-05,3.84892246209523e-05
world,2009,hiv_related_indirect_maternal_deaths,5420.28354647023,5420.28354647023,5420.28354647023
world,2009,hiv_related_indirect_percentage,1.48929991503884,1.48929991503884,1.48929991503884
world,2009,lifetime_risk,0.0061442552674489,0.0064611664401155,0.0068136939682617
world,2009,lifetime_risk_1_in,163.0,155.0,147.0
world,2010,mmr,240.223391577095,253.834220524534,268.960564105287
world,2010,pm,0.100661870974058,0.10636527686789,0.112703735566016
world,2010,maternal_deaths_summation_of_country_estimates,352089.639155376,352089.639155376,352089.639155376
world,2010,births,141263000.0,141263000.0,141263000.0
world,2010,hiv_related_indirect_mmr,3.43598829117026e-05,3.43598829117026e-05,3.43598829117026e-05
world,2010,hiv_related_indirect_maternal_deaths,4853.78013975585,4853.78013975585,4853.78013975585
world,2010,hiv_related_indirect_percentage,1.37856375194667,1.37856375194667,1.37856375194667
world,2010,lifetime_risk,0.0057393607479384,0.0060468427164225,0.0063857051585159
world,2010,lifetime_risk_1_in,174.0,165.0,157.0
world,2011,mmr,233.388320873322,246.801272809528,262.049499256019
world,2011,pm,0.0999530006475708,0.105697353186502,0.112227697045086
world,2011,maternal_deaths_summation_of_country_estimates,342958.565624042,342958.565624042,342958.565624042
world,2011,births,141747000.0,141747000.0,141747000.0
world,2011,hiv_related_indirect_mmr,3.07355041800501e-05,3.07355041800501e-05,3.07355041800501e-05
world,2011,hiv_related_indirect_maternal_deaths,4356.66551100956,4356.66551100956,4356.66551100956
world,2011,hiv_related_indirect_percentage,1.27031832637923,1.27031832637923,1.27031832637923
world,2011,lifetime_risk,0.0056438377705388,0.005952551364334,0.0062962031321257
world,2011,lifetime_risk_1_in,177.0,168.0,159.0
world,2012,mmr,223.229657865502,236.890282563257,252.264645713598
world,2012,pm,0.0985771241426042,0.104609589136604,0.111398832642042
world,2012,maternal_deaths_summation_of_country_estimates,333357.033563915,333357.033563915,333357.033563915
world,2012,births,143785000.0,143785000.0,143785000.0
world,2012,hiv_related_indirect_mmr,2.77438393374108e-05,2.77438393374108e-05,2.77438393374108e-05
world,2012,hiv_related_indirect_maternal_deaths,3989.14793912962,3989.14793912962,3989.14793912962
world,2012,hiv_related_indirect_percentage,1.19665929843498,1.19665929843498,1.19665929843498
world,2012,lifetime_risk,0.0053048560848603,0.0056099503253706,0.0059534704103406
world,2012,lifetime_risk_1_in,189.0,178.0,168.0
world,2013,mmr,220.625631573912,234.852980839569,251.506824054446
world,2013,pm,0.0990717256022281,0.105460502973374,0.112938895095978
world,2013,maternal_deaths_summation_of_country_estimates,328172.0334818,328172.0334818,328172.0334818
world,2013,births,143013000.0,143013000.0,143013000.0
world,2013,hiv_related_indirect_mmr,2.47206983470571e-05,2.47206983470571e-05,2.47206983470571e-05
world,2013,hiv_related_indirect_maternal_deaths,3535.38123270767,3535.38123270767,3535.38123270767
world,2013,hiv_related_indirect_percentage,1.07729509891456,1.07729509891456,1.07729509891456
world,2013,lifetime_risk,0.0052846053083511,0.0056013087775923,0.0059630536129655
world,2013,lifetime_risk_1_in,189.0,179.0,168.0
world,2014,mmr,214.675293101011,229.622588308222,247.771887837825
world,2014,pm,0.0978631909781665,0.104677156313162,0.11295080690578
world,2014,maternal_deaths_summation_of_country_estimates,320686.472932352,320686.472932352,320686.472932352
world,2014,births,143266000.0,143266000.0,143266000.0
world,2014,hiv_related_indirect_mmr,2.19276466929761e-05,2.19276466929761e-05,2.19276466929761e-05
world,2014,hiv_related_indirect_maternal_deaths,3141.48623111591,3141.48623111591,3141.48623111591
world,2014,hiv_related_indirect_percentage,0.979612954169912,0.979612954169912,0.979612954169912
world,2014,lifetime_risk,0.0049853308566847,0.0053067441621843,0.005692206766604
world,2014,lifetime_risk_1_in,201.0,188.0,176.0
world,2015,mmr,210.773518020958,226.518477483851,246.219531378504
world,2015,pm,0.0962557413347313,0.103446126349016,0.112443174770995
world,2015,maternal_deaths_summation_of_country_estimates,313163.883237201,313163.883237201,313163.883237201
world,2015,births,142197000.0,142197000.0,142197000.0
world,2015,hiv_related_indirect_mmr,2.01296608475884e-05,2.01296608475884e-05,2.01296608475884e-05
world,2015,hiv_related_indirect_maternal_deaths,2862.37738354453,2862.37738354453,2862.37738354453
world,2015,hiv_related_indirect_percentage,0.914018996685025,0.914018996685025,0.914018996685025
world,2015,lifetime_risk,0.0049364139261068,0.0052792840302487,0.0056958620252566
world,2015,lifetime_risk_1_in,203.0,189.0,176.0
world,2016,mmr,206.426702681788,223.089120150676,245.147947221912
world,2016,pm,0.0955051878180656,0.103214206511845,0.11341992309364
world,2016,maternal_deaths_summation_of_country_estimates,308837.168319958,308837.168319958,308837.168319958
world,2016,births,142831000.0,142831000.0,142831000.0
world,2016,hiv_related_indirect_mmr,1.82098591368622e-05,1.82098591368622e-05,1.82098591368622e-05
world,2016,hiv_related_indirect_maternal_deaths,2600.93239037716,2600.93239037716,2600.93239037716
world,2016,hiv_related_indirect_percentage,0.842169485145186,0.842169485145186,0.842169485145186
world,2016,lifetime_risk,0.0047861570499045,0.0051483508317886,0.0056030715697705
world,2016,lifetime_risk_1_in,209.0,194.0,178.0
world,2017,mmr,203.938173018166,221.52396547989,246.172603742392
world,2017,pm,0.0947169699454324,0.102884508917723,0.114332313391765
world,2017,maternal_deaths_summation_of_country_estimates,304470.17619332,304470.17619332,304470.17619332
world,2017,births,142241000.0,142241000.0,142241000.0
world,2017,hiv_related_indirect_mmr,1.72650245986573e-05,1.72650245986573e-05,1.72650245986573e-05
world,2017,hiv_related_indirect_maternal_deaths,2455.79436393761,2455.79436393761,2455.79436393761
world,2017,hiv_related_indirect_percentage,0.8065796113897,0.8065796113897,0.8065796113897
world,2017,lifetime_risk,0.0047418029632699,0.0051264816981282,0.0056346430001614
world,2017,lifetime_risk_1_in,211.0,195.0,177.0
world,2018,mmr,205.098628516517,224.331959602166,252.252665165495
world,2018,pm,0.0940592913559222,0.102879796424215,0.115684376339934
world,2018,maternal_deaths_summation_of_country_estimates,300743.17765917,300743.17765917,300743.17765917
world,2018,births,139260000.0,139260000.0,139260000.0
world,2018,hiv_related_indirect_mmr,1.61007796517295e-05,1.61007796517295e-05,1.61007796517295e-05
world,2018,hiv_related_indirect_maternal_deaths,2242.19457429985,2242.19457429985,2242.19457429985
world,2018,hiv_related_indirect_percentage,0.74555126794627,0.74555126794627,0.74555126794627
world,2018,lifetime_risk,0.0046078756077115,0.0050126353271685,0.0055747609595218
world,2018,lifetime_risk_1_in,217.0,199.0,179.0
world,2019,mmr,204.748213836138,225.173626369333,255.520873220398
world,2019,pm,0.0931936361358326,0.102490510711092,0.11630342867396
world,2019,maternal_deaths_summation_of_country_estimates,297027.67754912,297027.67754912,297027.67754912
world,2019,births,137617000.0,137617000.0,137617000.0
world,2019,hiv_related_indirect_mmr,1.47891596508177e-05,1.47891596508177e-05,1.47891596508177e-05
world,2019,hiv_related_indirect_maternal_deaths,2035.23978366658,2035.23978366658,2035.23978366658
world,2019,hiv_related_indirect_percentage,0.685202066171092,0.685202066171092,0.685202066171092
world,2019,lifetime_risk,0.0045667021300233,0.0049924519130845,0.0055943231395489
world,2019,lifetime_risk_1_in,219.0,200.0,179.0
world,2020,mmr,202.335244718977,223.478558728047,254.797545781679
world,2020,pm,0.0890018369013274,0.0983022125605582,0.112078593346484
world,2020,maternal_deaths_summation_of_country_estimates,287237.912388443,287237.912388443,287237.912388443
world,2020,births,134785000.0,134785000.0,134785000.0
world,2020,hiv_related_indirect_mmr,1.39350965080629e-05,1.39350965080629e-05,1.39350965080629e-05
world,2020,hiv_related_indirect_maternal_deaths,1878.24198283926,1878.24198283926,1878.24198283926
world,2020,hiv_related_indirect_percentage,0.653897658293535,0.653897658293535,0.653897658293535
world,2020,lifetime_risk,0.0044037345706634,0.0048334751480527,0.0054623787472187
world,2020,lifetime_risk_1_in,227.0,207.0,183.0
Australia/New Zealand,2000,mmr,6.77163350347774,7.50514495538538,8.22933387919031
Australia/New Zealand,2000,pm,0.0047755700669836,0.0052928655366396,0.0058035864646974
Australia/New Zealand,2000,maternal_deaths_summation_of_country_estimates,22.9898856779236,22.9898856779236,22.9898856779236
Australia/New Zealand,2000,births,306000.0,306000.0,306000.0
Australia/New Zealand,2000,hiv_related_indirect_mmr,1.48500213908115e-07,1.48500213908115e-07,1.48500213908115e-07
Australia/New Zealand,2000,hiv_related_indirect_maternal_deaths,0.0454410654558833,0.0454410654558833,0.0454410654558833
Australia/New Zealand,2000,hiv_related_indirect_percentage,0.1976567699922,0.1976567699922,0.1976567699922
Australia/New Zealand,2000,lifetime_risk,0.0001212032758073,0.0001343232100332,0.0001472900872186
Australia/New Zealand,2000,lifetime_risk_1_in,8251.0,7445.0,6789.0
Australia/New Zealand,2001,mmr,6.19904540654566,6.90459688394396,7.61225951475311
Australia/New Zealand,2001,pm,0.0045784096668544,0.005099506624972,0.0056221628110918
Australia/New Zealand,2001,maternal_deaths_summation_of_country_estimates,20.8610226589884,20.8610226589884,20.8610226589884
Australia/New Zealand,2001,births,302000.0,302000.0,302000.0
Australia/New Zealand,2001,hiv_related_indirect_mmr,1.52578896411453e-07,1.52578896411453e-07,1.52578896411453e-07
Australia/New Zealand,2001,hiv_related_indirect_maternal_deaths,0.0460788267162587,0.0460788267162587,0.0460788267162587
Australia/New Zealand,2001,hiv_related_indirect_percentage,0.220884792991702,0.220884792991702,0.220884792991702
Australia/New Zealand,2001,lifetime_risk,0.0001110106112445,0.0001236517790648,0.0001363187938956
Australia/New Zealand,2001,lifetime_risk_1_in,9008.0,8087.0,7336.0
Australia/New Zealand,2002,mmr,5.69683705307365,6.40276598501018,7.12236140296446
Australia/New Zealand,2002,pm,0.0042147443760875,0.0047370183972818,0.0052694034229768
Australia/New Zealand,2002,maternal_deaths_summation_of_country_estimates,19.4439813498784,19.4439813498784,19.4439813498784
Australia/New Zealand,2002,births,304000.0,304000.0,304000.0
Australia/New Zealand,2002,hiv_related_indirect_mmr,1.20797971066699e-07,1.20797971066699e-07,1.20797971066699e-07
Australia/New Zealand,2002,hiv_related_indirect_maternal_deaths,0.0367225832042764,0.0367225832042764,0.0367225832042764
Australia/New Zealand,2002,hiv_related_indirect_percentage,0.188863497364474,0.188863497364474,0.188863497364474
Australia/New Zealand,2002,lifetime_risk,9.8871332894455e-05,0.00011112687115,0.000123604851583
Australia/New Zealand,2002,lifetime_risk_1_in,10114.0,8999.0,8090.0
Australia/New Zealand,2003,mmr,5.65073635749257,6.38997526615294,7.15834113157027
Australia/New Zealand,2003,pm,0.0040686368957394,0.0046009028710496,0.0051541408053091
Australia/New Zealand,2003,maternal_deaths_summation_of_country_estimates,19.4869128553054,19.4869128553054,19.4869128553054
Australia/New Zealand,2003,births,305000.0,305000.0,305000.0
Australia/New Zealand,2003,hiv_related_indirect_mmr,1.21529671721102e-07,1.21529671721102e-07,1.21529671721102e-07
Australia/New Zealand,2003,hiv_related_indirect_maternal_deaths,0.0370665498749361,0.0370665498749361,0.0370665498749361
Australia/New Zealand,2003,hiv_related_indirect_percentage,0.190212529558495,0.190212529558495,0.190212529558495
Australia/New Zealand,2003,lifetime_risk,9.80573597853786e-05,0.0001108799128329,0.0001242267996097
Australia/New Zealand,2003,lifetime_risk_1_in,10198.0,9019.0,8050.0
Australia/New Zealand,2004,mmr,5.55864234674772,6.28440684349072,7.06456454698215
Australia/New Zealand,2004,pm,0.0041763914868923,0.0047216823109115,0.0053078405466904
Australia/New Zealand,2004,maternal_deaths_summation_of_country_estimates,19.5074100231056,19.5074100231056,19.5074100231056
Australia/New Zealand,2004,births,310000.0,310000.0,310000.0
Australia/New Zealand,2004,hiv_related_indirect_mmr,1.43585304229912e-07,1.43585304229912e-07,1.43585304229912e-07
Australia/New Zealand,2004,hiv_related_indirect_maternal_deaths,0.0445114443112726,0.0445114443112726,0.0445114443112726
Australia/New Zealand,2004,hiv_related_indirect_percentage,0.228177109408942,0.228177109408942,0.228177109408942
Australia/New Zealand,2004,lifetime_risk,9.95212044043157e-05,0.0001125081961625,0.0001265101844826
Australia/New Zealand,2004,lifetime_risk_1_in,10048.0,8888.0,7905.0
Australia/New Zealand,2005,mmr,4.93501451587275,5.5590473501389,6.27327807430756
Australia/New Zealand,2005,pm,0.0039569146707072,0.0044572667302542,0.0050299398240501
Australia/New Zealand,2005,maternal_deaths_summation_of_country_estimates,17.7907109060621,17.7907109060621,17.7907109060621
Australia/New Zealand,2005,births,320000.0,320000.0,320000.0
Australia/New Zealand,2005,hiv_related_indirect_mmr,1.39140216081592e-07,1.39140216081592e-07,1.39140216081592e-07
Australia/New Zealand,2005,hiv_related_indirect_maternal_deaths,0.0445248691461094,0.0445248691461094,0.0445248691461094
Australia/New Zealand,2005,hiv_related_indirect_percentage,0.250270320175558,0.250270320175558,0.250270320175558
Australia/New Zealand,2005,lifetime_risk,8.5712194075255e-05,9.65468243748638e-05,0.0001089568405067
Australia/New Zealand,2005,lifetime_risk_1_in,11667.0,10358.0,9178.0
Australia/New Zealand,2006,mmr,5.08625367620978,5.68912039301853,6.39366904067996
Australia/New Zealand,2006,pm,0.0041307762514762,0.0046203915312345,0.0051925872979109
Australia/New Zealand,2006,maternal_deaths_summation_of_country_estimates,18.6930517179884,18.6930517179884,18.6930517179884
Australia/New Zealand,2006,births,329000.0,329000.0,329000.0
Australia/New Zealand,2006,hiv_related_indirect_mmr,1.16628591834203e-07,1.16628591834203e-07,1.16628591834203e-07
Australia/New Zealand,2006,hiv_related_indirect_maternal_deaths,0.0383708067134527,0.0383708067134527,0.0383708067134527
Australia/New Zealand,2006,hiv_related_indirect_percentage,0.205267750243949,0.205267750243949,0.205267750243949
Australia/New Zealand,2006,lifetime_risk,9.10505661528098e-05,0.0001018368965429,0.0001144715307685
Australia/New Zealand,2006,lifetime_risk_1_in,10983.0,9820.0,8736.0
Australia/New Zealand,2007,mmr,5.42107344853996,6.04563672961186,6.74112115569732
Australia/New Zealand,2007,pm,0.0046184387874697,0.0051505303206159,0.0057430425379848
Australia/New Zealand,2007,maternal_deaths_summation_of_country_estimates,21.1690398311747,21.1690398311747,21.1690398311747
Australia/New Zealand,2007,births,351000.0,351000.0,351000.0
Australia/New Zealand,2007,hiv_related_indirect_mmr,1.12631070937782e-07,1.12631070937782e-07,1.12631070937782e-07
Australia/New Zealand,2007,hiv_related_indirect_maternal_deaths,0.0395335058991615,0.0395335058991615,0.0395335058991615
Australia/New Zealand,2007,hiv_related_indirect_percentage,0.186751530605287,0.186751530605287,0.186751530605287
Australia/New Zealand,2007,lifetime_risk,0.0001129291686457,0.0001259584653996,0.0001404528604247
Australia/New Zealand,2007,lifetime_risk_1_in,8855.0,7939.0,7120.0
Australia/New Zealand,2008,mmr,5.18421312677938,5.72067980571754,6.30645750864559
Australia/New Zealand,2008,pm,0.0047486972466956,0.0052400963807432,0.005776664013486
Australia/New Zealand,2008,maternal_deaths_summation_of_country_estimates,20.6826097724535,20.6826097724535,20.6826097724535
Australia/New Zealand,2008,births,362000.0,362000.0,362000.0
Australia/New Zealand,2008,hiv_related_indirect_mmr,1.37483227850345e-07,1.37483227850345e-07,1.37483227850345e-07
Australia/New Zealand,2008,hiv_related_indirect_maternal_deaths,0.0497689284818249,0.0497689284818249,0.0497689284818249
Australia/New Zealand,2008,hiv_related_indirect_percentage,0.240631762767727,0.240631762767727,0.240631762767727
Australia/New Zealand,2008,lifetime_risk,0.000108062469933,0.0001192427798212,0.0001314578174749
Australia/New Zealand,2008,lifetime_risk_1_in,9254.0,8386.0,7607.0
Australia/New Zealand,2009,mmr,5.70286787592758,6.2210351819509,6.75215556344449
Australia/New Zealand,2009,pm,0.0049608179487715,0.0054115619828455,0.0058735736546561
Australia/New Zealand,2009,maternal_deaths_summation_of_country_estimates,22.2911239640236,22.2911239640236,22.2911239640236
Australia/New Zealand,2009,births,359000.0,359000.0,359000.0
Australia/New Zealand,2009,hiv_related_indirect_mmr,2.01401854838517e-07,2.01401854838517e-07,2.01401854838517e-07
Australia/New Zealand,2009,hiv_related_indirect_maternal_deaths,0.0723032658870277,0.0723032658870277,0.0723032658870277
Australia/New Zealand,2009,hiv_related_indirect_percentage,0.324358996000921,0.324358996000921,0.324358996000921
Australia/New Zealand,2009,lifetime_risk,0.0001188610571209,0.0001296743097372,0.0001407484236223
Australia/New Zealand,2009,lifetime_risk_1_in,8413.0,7712.0,7105.0
Australia/New Zealand,2010,mmr,5.75735291915796,6.22679119855263,6.69060691610558
Australia/New Zealand,2010,pm,0.0052234919011605,0.0056494006625208,0.0060702082243097
Australia/New Zealand,2010,maternal_deaths_summation_of_country_estimates,22.5850259547742,22.5850259547742,22.5850259547742
Australia/New Zealand,2010,births,363000.0,363000.0,363000.0
Australia/New Zealand,2010,hiv_related_indirect_mmr,1.99327829325018e-07,1.99327829325018e-07,1.99327829325018e-07
Australia/New Zealand,2010,hiv_related_indirect_maternal_deaths,0.0723560020449815,0.0723560020449815,0.0723560020449815
Australia/New Zealand,2010,hiv_related_indirect_percentage,0.320371569153262,0.320371569153262,0.320371569153262
Australia/New Zealand,2010,lifetime_risk,0.0001200395526179,0.0001298243376386,0.0001394997891473
Australia/New Zealand,2010,lifetime_risk_1_in,8331.0,7703.0,7168.0
Australia/New Zealand,2011,mmr,6.19452795072131,6.69552369359212,7.26170904255783
Australia/New Zealand,2011,pm,0.0054409357426043,0.0058809830982646,0.0063782894510057
Australia/New Zealand,2011,maternal_deaths_summation_of_country_estimates,24.161030642683,24.161030642683,24.161030642683
Australia/New Zealand,2011,births,361000.0,361000.0,361000.0
Australia/New Zealand,2011,hiv_related_indirect_mmr,1.38620491267406e-07,1.38620491267406e-07,1.38620491267406e-07
Australia/New Zealand,2011,hiv_related_indirect_maternal_deaths,0.0500419973475337,0.0500419973475337,0.0500419973475337
Australia/New Zealand,2011,hiv_related_indirect_percentage,0.207118636980366,0.207118636980366,0.207118636980366
Australia/New Zealand,2011,lifetime_risk,0.0001291175448266,0.0001395728998202,0.0001513673812408
Australia/New Zealand,2011,lifetime_risk_1_in,7745.0,7165.0,6606.0
Australia/New Zealand,2012,mmr,5.93409055274349,6.47150176545089,7.1133952949145
Australia/New Zealand,2012,pm,0.0055457377969362,0.0060479784770065,0.0066478636955274
Australia/New Zealand,2012,maternal_deaths_summation_of_country_estimates,23.7744269326691,23.7744269326691,23.7744269326691
Australia/New Zealand,2012,births,367000.0,367000.0,367000.0
Australia/New Zealand,2012,hiv_related_indirect_mmr,1.21943060521273e-07,1.21943060521273e-07,1.21943060521273e-07
Australia/New Zealand,2012,hiv_related_indirect_maternal_deaths,0.0447531032113073,0.0447531032113073,0.0447531032113073
Australia/New Zealand,2012,hiv_related_indirect_percentage,0.188240512959792,0.188240512959792,0.188240512959792
Australia/New Zealand,2012,lifetime_risk,0.0001237716182361,0.00013497705506,0.000148352422581
Australia/New Zealand,2012,lifetime_risk_1_in,8079.0,7409.0,6741.0
Australia/New Zealand,2013,mmr,5.6986334417511,6.29797669660436,6.99796976890825
Australia/New Zealand,2013,pm,0.0053530388975416,0.0059160348840361,0.006573576763568
Australia/New Zealand,2013,maternal_deaths_summation_of_country_estimates,22.8989266505869,22.8989266505869,22.8989266505869
Australia/New Zealand,2013,births,364000.0,364000.0,364000.0
Australia/New Zealand,2013,hiv_related_indirect_mmr,1.04820942138294e-07,1.04820942138294e-07,1.04820942138294e-07
Australia/New Zealand,2013,hiv_related_indirect_maternal_deaths,0.0381548229383388,0.0381548229383388,0.0381548229383388
Australia/New Zealand,2013,hiv_related_indirect_percentage,0.166622757129802,0.166622757129802,0.166622757129802
Australia/New Zealand,2013,lifetime_risk,0.0001152315668818,0.0001273587172612,0.0001415050352997
Australia/New Zealand,2013,lifetime_risk_1_in,8678.0,7852.0,7067.0
Australia/New Zealand,2014,mmr,5.24270906859077,5.79947685628941,6.48229043947468
Australia/New Zealand,2014,pm,0.0047216123549114,0.0052230404583635,0.0058379860920596
Australia/New Zealand,2014,maternal_deaths_summation_of_country_estimates,20.7176122663518,20.7176122663518,20.7176122663518
Australia/New Zealand,2014,births,357000.0,357000.0,357000.0
Australia/New Zealand,2014,hiv_related_indirect_mmr,1.01089350979118e-07,1.01089350979118e-07,1.01089350979118e-07
Australia/New Zealand,2014,hiv_related_indirect_maternal_deaths,0.0360888982995452,0.0360888982995452,0.0360888982995452
Australia/New Zealand,2014,hiv_related_indirect_percentage,0.174194293413621,0.174194293413621,0.174194293413621
Australia/New Zealand,2014,lifetime_risk,9.11387907666979e-05,0.0001008150313734,0.0001126949928808
Australia/New Zealand,2014,lifetime_risk_1_in,10972.0,9919.0,8874.0
Australia/New Zealand,2015,mmr,5.22415794270334,5.79664524256542,6.50697772168315
Australia/New Zealand,2015,pm,0.0047825875321964,0.0053066855117541,0.0059569773474149
Australia/New Zealand,2015,maternal_deaths_summation_of_country_estimates,21.1844139449354,21.1844139449354,21.1844139449354
Australia/New Zealand,2015,births,365000.0,365000.0,365000.0
Australia/New Zealand,2015,hiv_related_indirect_mmr,9.08189314285467e-08,9.08189314285467e-08,9.08189314285467e-08
Australia/New Zealand,2015,hiv_related_indirect_maternal_deaths,0.0331489099714196,0.0331489099714196,0.0331489099714196
Australia/New Zealand,2015,hiv_related_indirect_percentage,0.156477824015257,0.156477824015257,0.156477824015257
